日期,類型,金額,結餘,證券,股票代號,股數,每股,費用,稅款,對銷賬戶,備註
2024-09-30 00:00:00,股息,8.06,"22,610.30",Fidelity National Financial Inc.,FNF,24,0.48,,3.46,,
2024-09-27 00:00:00,股息,6.92,"22,602.24",Bank of America Corp,BAC,38,0.26,,2.96,,
2024-09-27 00:00:00,股息,6.30,"22,595.32",Goldman Sachs Group Inc,GS,3,3.00,,2.70,,
2024-09-27 00:00:00,利息,4.79,"22,589.02",,,,,,2.05,,
2024-09-23 00:00:00,股息,8.33,"22,584.23","Tapestry, Inc.",TPR,34,0.35,,3.57,,
2024-09-19 00:00:00,股息,12.39,"22,575.90",Manulife Financial Corp.,MFC,56,0.29,,4.13,,
2024-09-13 00:00:00,股息,9.95,"22,563.51",Tyson Foods Inc,TSN,29,0.49,,4.26,,
2024-09-13 00:00:00,股息,5.46,"22,553.56",Huntington Ingalls Industries Inc,HII,6,1.30,,2.34,,
2024-09-12 00:00:00,股息,8.19,"22,548.10","Prudential Financial, Inc",PRU,9,1.30,,3.51,,
2024-09-12 00:00:00,股息,6.86,"22,539.91",3M Co.,MMM,14,0.70,,2.94,,
2024-09-10 00:00:00,股息,8.82,"22,533.05",Energizer Holdings Inc,ENR,42,0.30,,3.78,,
2024-09-06 00:00:00,股息,6.47,"22,524.23",Scotts Miracle-Gro Company,SMG,14,0.66,,2.77,,
2024-09-04 00:00:00,股息,9.30,"22,517.76",Assured Guaranty Ltd.,AGO,30,0.31,,,,
2024-09-03 00:00:00,股息,16.76,"22,508.46",PFIZER INC,PFE,57,0.42,,7.18,,
2024-09-03 00:00:00,股息,8.96,"22,491.70",Kroger Co.,KR,40,0.32,,3.84,,
2024-09-03 00:00:00,股息,8.40,"22,482.74",Wells Fargo & Co,WFC,30,0.40,,3.60,,
2024-09-03 00:00:00,股息,0.87,"22,474.34",Intel Corp.,INTC,10,0.12,,0.38,,
2024-08-30 00:00:00,股息,7.12,"22,473.47",Magna Intl Inc.,MGA,20,0.47,,2.38,,
2024-08-29 00:00:00,利息,5.25,"22,466.35",,,,,,2.25,,
2024-08-29 00:00:00,股息,3.08,"22,461.10",CNA Financial Corporation,CNA,10,0.44,,1.32,,
2024-08-28 00:00:00,賣出,"1,017.81","22,458.02",CI Financial Corp.,CIXXF,80,12.81,6.95,0.04,Charles Schwab,
2024-08-23 00:00:00,股息,7.45,"21,440.21","Citigroup, Inc.",C,19,0.56,,3.19,,
2024-08-23 00:00:00,股息,3.36,"21,432.76",Capital One Financial Corporati,COF,8,0.60,,1.44,,
2024-08-20 00:00:00,股息,3.04,"21,429.40",Delta Air Lines Inc,DAL,29,0.15,,1.31,,
2024-08-15 00:00:00,賣出,959.97,"21,426.36",Simon Property Group Inc,SPG,6,160.00,,0.03,Charles Schwab,
2024-08-15 00:00:00,股息,4.90,"20,466.39",Synchrony Financial,SYF,28,0.25,,2.10,,
2024-08-13 00:00:00,賣出,714.41,"20,461.49",BAYERISCHE MOTOREN WERKE AG ADR,BMWYY,25,28.86,6.95,0.02,Charles Schwab,
2024-08-01 00:00:00,股息,21.64,"19,747.08",Danske Bank,DNKEY,56,0.54,0.56,8.21,,
2024-08-01 00:00:00,股息,8.35,"19,725.44",AT&T Inc.,T,43,0.28,,3.58,,
2024-08-01 00:00:00,股息,5.04,"19,717.09",Lincoln National Co,LNC,16,0.45,,2.16,,
2024-07-31 00:00:00,股息,6.25,"19,712.05",TC Energy Corporation,TRP,12,0.69,,2.09,,
2024-07-30 00:00:00,利息,5.51,"19,705.80",,,,,,2.36,,
2024-07-25 00:00:00,股息,7.45,"19,700.29","American Financial Group, Inc.",AFG,15,0.71,,3.20,,
2024-07-22 00:00:00,股息,25.67,"19,692.84",Centrica plc,CPYYY,210,0.14,3.15,,,
2024-07-15 00:00:00,股息,8.77,"19,667.17",CI Financial Corp.,CIXXF,80,0.15,,2.92,,
2024-07-15 00:00:00,股息,3.18,"19,658.40","Cardinal Health, Inc.",CAH,9,0.51,,1.37,,
2024-07-10 00:00:00,股息,2.49,"19,655.22",Central Japan Railway,CJPRY,75,0.05,0.49,0.54,,
2024-07-10 00:00:00,費用,-0.46,"19,652.73",Electrolux AB,ELUXY,,,,,,ADR管理費 0.46/23=0.02
2024-07-09 00:00:00,股息,11.10,"19,653.19",Itochu Corp,ITOCY,140,0.10,0.77,2.15,,
2024-07-05 00:00:00,股息,8.82,"19,642.09",East Japan Railway,EJPRY,140,0.09,1.75,1.91,,
2024-07-01 00:00:00,賣出,"1,216.16","19,633.27","Citigroup, Inc.",C,19,64.01,,0.03,Charles Schwab,
2024-07-01 00:00:00,股息,15.28,"18,417.11",Sumitomo Corp,SSUMY,50,0.39,1.30,3.00,,
2024-06-28 00:00:00,股息,8.40,"18,401.83",Simon Property Group Inc,SPG,6,2.00,,3.60,,
2024-06-28 00:00:00,股息,8.06,"18,393.43",Fidelity National Financial Inc.,FNF,24,0.48,,3.46,,
2024-06-28 00:00:00,股息,6.38,"18,385.37",Bank of America Corp,BAC,38,0.24,,2.74,,
2024-06-27 00:00:00,股息,5.77,"18,378.99",Goldman Sachs Group Inc,GS,3,2.75,,2.48,,
2024-06-27 00:00:00,利息,4.13,"18,373.22",,,,,,1.77,,
2024-06-25 00:00:00,賣出,863.96,"18,369.09",Carnival PLC,CUK,54,16.00,,0.04,Charles Schwab,
2024-06-24 00:00:00,股息,60.85,"17,505.13",BNP PARIBAS ADR EACH REPR 1/2 O,BNPQY,33,2.49,0.66,20.50,,
2024-06-24 00:00:00,股息,8.33,"17,444.28","Tapestry, Inc.",TPR,34,0.35,,3.57,,
2024-06-19 00:00:00,股息,12.25,"17,435.95",Manulife Financial Corp.,MFC,56,0.29,,4.09,,
2024-06-17 00:00:00,股息,32.17,"17,423.70",Marubeni Corp,MARUY,14,2.78,0.78,5.96,,
2024-06-14 00:00:00,股息,16.76,"17,391.53",PFIZER INC,PFE,57,0.42,,7.18,,
2024-06-14 00:00:00,股息,9.95,"17,374.77",Tyson Foods Inc,TSN,29,0.49,,4.26,,
2024-06-14 00:00:00,股息,5.46,"17,364.82",Huntington Ingalls Industries Inc,HII,6,1.30,,2.34,,
2024-06-13 00:00:00,股息,8.19,"17,359.36","Prudential Financial, Inc",PRU,9,1.30,,3.51,,
2024-06-12 00:00:00,股息,8.82,"17,351.17",Energizer Holdings Inc,ENR,42,0.30,,3.78,,
2024-06-12 00:00:00,股息,6.86,"17,342.35",3M Co.,MMM,14,0.70,,2.94,,
2024-06-07 00:00:00,股息,9.01,"17,335.49",Unilever PLC,UL,20,0.46,0.10,,,
2024-06-07 00:00:00,股息,6.47,"17,326.48",Scotts Miracle-Gro Company,SMG,14,0.66,,2.77,,
2024-06-06 00:00:00,股息,3.08,"17,320.01",CNA Financial Corporation,CNA,10,0.44,,1.32,,
2024-06-05 00:00:00,股息,2.03,"17,316.93",Delta Air Lines Inc,DAL,29,0.10,,0.87,,
2024-06-03 00:00:00,賣出,"1,100.17","17,314.90",Unilever PLC,UL,20,55.01,,0.03,Charles Schwab,
2024-06-03 00:00:00,股息,8.12,"16,214.73",Kroger Co.,KR,40,0.29,,3.48,,
2024-06-03 00:00:00,股息,7.35,"16,206.61",Wells Fargo & Co,WFC,30,0.35,,3.15,,
2024-06-03 00:00:00,股息,0.87,"16,199.26",Intel Corp.,INTC,10,0.12,,0.38,,
2024-05-31 00:00:00,股息,39.02,"16,198.39",BAYERISCHE MOTOREN WERKE AG ADR,BMWYY,25,2.16,0.75,14.25,,
2024-05-31 00:00:00,股息,7.12,"16,159.37",Magna Intl Inc.,MGA,20,0.47,,2.38,,
2024-05-30 00:00:00,賣出,894.81,"16,152.25",Danske Bank,DNKEY,60,15.03,6.95,0.04,Charles Schwab,
2024-05-30 00:00:00,利息,3.47,"15,257.44",,,,,,1.48,,
2024-05-29 00:00:00,股息,9.30,"15,253.97",Assured Guaranty Ltd.,AGO,30,0.31,,,,
2024-05-28 00:00:00,股息,71.87,"15,244.67","ALLIANZ SE UNSPON ADS EACH REP ",ALIZY,70,1.49,4.80,27.47,,
2024-05-24 00:00:00,股息,14.10,"15,172.80","Citigroup, Inc.",C,38,0.53,,6.04,,
2024-05-24 00:00:00,股息,3.36,"15,158.70",Capital One Financial Corporati,COF,8,0.60,,1.44,,
2024-05-17 00:00:00,股息,14.90,"15,155.34",Koninklijke Philips ADR,PHG,,,,,,Cash In Lieu 0.53749股*$27.72=14.90 成本$11.24  +$3.66
2024-05-16 00:00:00,賣出,"1,329.51","15,140.44",Centrica plc,CPYYY,180,7.42,6.95,0.04,Charles Schwab,
2024-05-16 00:00:00,股息,2.27,"13,810.93",Apple Inc.,AAPL,13,0.25,,0.98,,
2024-05-15 00:00:00,股息,4.90,"13,808.66",Synchrony Financial,SYF,28,0.25,,2.10,,
2024-05-13 00:00:00,賣出,"2,408.88","13,803.76",Apple Inc.,AAPL,13,185.30,,0.02,Charles Schwab,
2024-05-13 00:00:00,股息,1.52,"11,394.88",BAYER AG SPON ADR EACH REP 0.25,BAYRY,70,0.03,,0.54,,
2024-05-03 00:00:00,股息,3.50,"11,393.36",UBS Group AG,UBS,10,0.35,,,,
2024-05-03 00:00:00,股息,2.27,"11,389.86",UBS Group AG,UBS,10,0.23,,,,
2024-05-01 00:00:00,賣出,"1,040.19","11,387.59",Unilever PLC,UL,20,52.01,,0.01,Charles Schwab,
2024-05-01 00:00:00,股息,8.35,"10,347.40",AT&T Inc.,T,43,0.28,,3.58,,
2024-05-01 00:00:00,股息,5.04,"10,339.05",Lincoln National Co,LNC,16,0.45,,2.16,,
2024-04-30 00:00:00,股息,6.28,"10,334.01",TC Energy Corporation,TRP,12,0.70,,2.09,,
2024-04-29 00:00:00,利息,2.36,"10,327.73",,,,,,1.01,,
2024-04-25 00:00:00,股息,7.45,"10,325.37","American Financial Group, Inc.",AFG,15,0.71,,3.20,,
2024-04-24 00:00:00,賣出,"1,951.98","10,317.92",RYDER SYSTEM INC,R,16,122.00,,0.02,Charles Schwab,
2024-04-15 00:00:00,股息,8.71,"8,365.94",CI Financial Corp.,CIXXF,80,0.15,,2.91,,
2024-04-15 00:00:00,股息,3.16,"8,357.23","Cardinal Health, Inc.",CAH,9,0.50,,1.35,,
2024-04-02 00:00:00,股息,44.95,"8,354.07",Danske Bank,DNKEY,116,0.54,1.16,17.06,,
2024-04-02 00:00:00,股息,32.68,"8,309.12",3M Co.,MMM,14,2.33,,,,Cash In Lieu 04/01/2024 0.5股*$65.36 每持有4股3M普通股獲得1股SOLV普通股
2024-04-01 00:01:00,賣出,210.00,"8,276.44",Solventum Corp,SOLV,3,70.00,,,Charles Schwab,
2024-04-01 00:00:00,買入,-236.52,"8,066.44",Solventum Corp,SOLV,3,78.84,,,Charles Schwab,MMM Spin-Off
2024-04-01 00:00:00,股息,236.52,"8,302.96",3M Co.,MMM,14,16.89,,,,MMM Spin-Off
2024-04-01 00:00:00,存款,12.74,"8,066.44",,,,,,,,BMWYY證券訴訟賠償
2024-04-01 00:00:00,股息,8.40,"8,053.70",Kraft Heinz Co,KHC,30,0.40,,3.60,,
2024-04-01 00:00:00,股息,8.19,"8,045.30",Simon Property Group Inc,SPG,6,1.95,,3.51,,
2024-04-01 00:00:00,股息,8.06,"8,037.11",Fidelity National Financial Inc.,FNF,24,0.48,,3.46,,
2024-04-01 00:00:00,股息,6.38,"8,029.05",Bank of America Corp,BAC,38,0.24,,2.74,,
2024-03-28 00:00:00,股息,5.77,"8,022.67",Goldman Sachs Group Inc,GS,3,2.75,,2.48,,
2024-03-27 00:00:00,利息,1.32,"8,016.90",,,,,,0.56,,
2024-03-26 00:00:00,賣出,"1,158.05","8,015.58",Evercore Inc.,EVR,6,193.01,,0.01,Charles Schwab,
2024-03-26 00:00:00,股息,8.33,"6,857.53","Tapestry, Inc.",TPR,34,0.35,,3.57,,
2024-03-22 00:00:00,股息,18.13,"6,849.20",Unilever PLC,UL,40,0.46,0.20,,,
2024-03-20 00:00:00,賣出,"1,064.99","6,831.07",Kraft Heinz Co,KHC,30,35.50,,0.01,Charles Schwab,
2024-03-20 00:00:00,股息,9.30,"5,766.08",Assured Guaranty Ltd.,AGO,30,0.31,,,,
2024-03-19 00:00:00,股息,12.37,"5,756.78",Manulife Financial Corp.,MFC,56,0.29,,4.13,,
2024-03-18 00:00:00,股息,2.03,"5,744.41",Delta Air Lines Inc,DAL,29,0.10,,0.87,,
2024-03-15 00:00:00,股息,9.95,"5,742.38",Tyson Foods Inc,TSN,29,0.49,,4.26,,
2024-03-15 00:00:00,股息,7.95,"5,732.43",RYDER SYSTEM INC,R,16,0.71,,3.41,,
2024-03-14 00:00:00,股息,8.82,"5,724.48",Energizer Holdings Inc,ENR,42,0.30,,3.78,,
2024-03-14 00:00:00,股息,8.19,"5,715.66","Prudential Financial, Inc",PRU,9,1.30,,3.51,,
2024-03-12 00:00:00,賣出,244.00,"5,707.47",Paramount Global,PARA,20,12.20,,,Charles Schwab,
2024-03-12 00:00:00,股息,14.80,"5,463.47",3M Co.,MMM,14,1.51,,6.34,,
2024-03-11 00:00:00,賣出,90.00,"5,448.67",Discovery,WBD,10,9.00,,,Charles Schwab,
2024-03-08 00:00:00,股息,7.12,"5,358.67",Magna Intl Inc.,MGA,20,0.47,,2.38,,
2024-03-08 00:00:00,股息,6.47,"5,351.55",Scotts Miracle-Gro Company,SMG,14,0.66,,2.77,,
2024-03-08 00:00:00,股息,5.46,"5,345.08",Huntington Ingalls Industries Inc,HII,6,1.30,,2.34,,
2024-03-08 00:00:00,股息,3.19,"5,339.62",Evercore Inc.,EVR,6,0.76,,1.37,,
2024-03-07 00:00:00,股息,14.00,"5,336.43",CNA Financial Corporation,CNA,10,2.00,,6.00,,
2024-03-07 00:00:00,股息,3.08,"5,322.43",CNA Financial Corporation,CNA,10,0.44,,1.32,,
2024-03-01 00:00:00,股息,16.76,"5,319.35",PFIZER INC,PFE,57,0.42,,7.18,,
2024-03-01 00:00:00,股息,8.12,"5,302.59",Kroger Co.,KR,40,0.29,,3.48,,
2024-03-01 00:00:00,股息,7.35,"5,294.47",Wells Fargo & Co,WFC,30,0.35,,3.15,,
2024-03-01 00:00:00,股息,0.87,"5,287.12",Intel Corp.,INTC,10,0.12,,0.38,,
2024-02-29 00:00:00,賣出,560.00,"5,286.25","Cardinal Health, Inc.",CAH,5,112.00,,,Charles Schwab,
2024-02-28 00:00:00,賣出,"3,000.98","4,726.25","AutoZone, Inc.",AZO,1,"3,001.00",,0.02,Charles Schwab,
2024-02-28 00:00:00,股息,26.25,"1,725.27","American Financial Group, Inc.",AFG,15,2.50,,11.25,,Special 股息
2024-02-28 00:00:00,利息,0.31,"1,699.02",,,,,,0.12,,
2024-02-23 00:00:00,股息,14.10,"1,698.71","Citigroup, Inc.",C,38,0.53,,6.04,,
2024-02-23 00:00:00,股息,3.36,"1,684.61",Capital One Financial Corporati,COF,8,0.60,,1.44,,
2024-02-15 00:00:00,股息,4.90,"1,681.25",Synchrony Financial,SYF,28,0.25,,2.10,,
2024-02-15 00:00:00,股息,2.18,"1,676.35",Apple Inc.,AAPL,13,0.24,,0.94,,
2024-02-12 00:00:00,賣出,546.00,"1,674.17",Evercore Inc.,EVR,3,182.00,,,Charles Schwab,
2024-02-09 00:00:00,賣出,588.00,"1,128.17",Simon Property Group Inc,SPG,4,147.00,,,Charles Schwab,
2024-02-01 00:00:00,股息,8.35,540.17,AT&T Inc.,T,43,0.28,,3.58,,
2024-02-01 00:00:00,股息,5.04,531.82,Lincoln National Co,LNC,16,0.45,,2.16,,
2024-01-31 00:00:00,股息,6.25,526.78,TC Energy Corporation,TRP,12,0.69,,2.08,,
2024-01-30 00:00:00,利息,0.24,520.53,,,,,,0.09,,
2024-01-25 00:00:00,股息,7.45,520.29,"American Financial Group, Inc.",AFG,15,0.71,,3.20,,
2024-01-16 00:00:00,股息,8.89,512.84,CI Financial Corp.,CIXXF,80,0.15,,2.96,,
2024-01-16 00:00:00,股息,4.91,503.95,"Cardinal Health, Inc.",CAH,14,0.50,,2.10,,
2024-01-02 00:00:00,股息,0.70,499.04,Paramount Global,PARA,20,0.05,,0.30,,
2023-12-29 00:00:00,股息,13.30,498.34,Simon Property Group Inc,SPG,10,1.90,,5.70,,
2023-12-29 00:00:00,股息,8.40,485.04,Kraft Heinz Co,KHC,30,0.40,,3.60,,
2023-12-29 00:00:00,股息,8.06,476.64,Fidelity National Financial Inc.,FNF,24,0.48,,3.46,,
2023-12-29 00:00:00,股息,6.38,468.58,Bank of America Corp,BAC,38,0.24,,2.74,,
2023-12-28 00:00:00,股息,5.77,462.20,Goldman Sachs Group Inc,GS,3,2.75,,2.48,,
2023-12-28 00:00:00,利息,0.07,456.43,,,,,,0.03,,
2023-12-26 00:00:00,股息,8.33,456.36,"Tapestry, Inc.",TPR,34,0.35,,3.57,,
2023-12-19 00:00:00,股息,11.48,448.03,Manulife Financial Corp.,MFC,56,0.27,,3.83,,
2023-12-18 00:00:00,股息,32.40,436.55,Marubeni Corp,MARUY,14,2.80,0.76,6.00,,
2023-12-18 00:00:00,股息,6.03,404.15,East Japan Railway,EJPRY,140,0.06,1.30,1.33,,
2023-12-18 00:00:00,股息,2.49,398.12,Central Japan Railway,CJPRY,75,0.05,0.52,0.54,,
2023-12-15 00:00:00,股息,9.95,395.63,Tyson Foods Inc,TSN,29,0.49,,4.26,,
2023-12-15 00:00:00,股息,7.95,385.68,RYDER SYSTEM INC,R,16,0.71,,3.41,,
2023-12-14 00:00:00,股息,8.82,377.73,Energizer Holdings Inc,ENR,42,0.30,,3.78,,
2023-12-14 00:00:00,股息,7.87,368.91,"Prudential Financial, Inc",PRU,9,1.25,,3.38,,
2023-12-12 00:00:00,股息,14.70,361.04,3M Co.,MMM,14,1.50,,6.30,,
2023-12-11 00:00:00,費用,-3.47,346.34,Danske Bank,DNKEY,,,,,,ADR管理費
2023-12-08 00:00:00,股息,17.96,349.81,Unilever PLC,UL,40,0.45,0.20,,,
2023-12-08 00:00:00,股息,16.64,331.85,Sumitomo Corp,SSUMY,50,0.42,1.20,3.23,,
2023-12-08 00:00:00,股息,6.47,315.21,Scotts Miracle-Gro Company,SMG,14,0.66,,2.77,,
2023-12-08 00:00:00,股息,5.46,308.74,Huntington Ingalls Industries Inc,HII,6,1.30,,2.34,,
2023-12-08 00:00:00,股息,4.79,303.28,Evercore Inc.,EVR,9,0.76,,2.05,,
2023-12-04 00:00:00,股息,16.36,298.49,PFIZER INC,PFE,57,0.41,,7.01,,
2023-12-01 00:00:00,股息,8.12,282.13,Kroger Co.,KR,40,0.29,,3.48,,
2023-12-01 00:00:00,股息,7.35,274.01,Wells Fargo & Co,WFC,30,0.35,,3.15,,
2023-12-01 00:00:00,股息,6.90,266.66,Magna Intl Inc.,MGA,20,0.46,,2.30,,
2023-12-01 00:00:00,股息,0.87,259.76,Intel Corp.,INTC,10,0.12,,0.38,,
2023-11-30 00:00:00,股息,2.94,258.89,CNA Financial Corporation,CNA,10,0.42,,1.26,,
2023-11-29 00:00:00,股息,8.40,255.95,Assured Guaranty Ltd.,AGO,30,0.28,,,,
2023-11-27 00:00:00,股息,22.63,247.55,Centrica plc,CPYYY,390,0.07,3.09,,,
2023-11-24 00:00:00,股息,3.36,224.92,Capital One Financial Corporati,COF,8,0.60,,1.44,,
2023-11-22 00:00:00,股息,15.75,221.56,"American Financial Group, Inc.",AFG,15,1.50,,6.75,,Special 股息
2023-11-22 00:00:00,股息,14.10,205.81,"Citigroup, Inc.",C,38,0.53,,6.04,,
2023-11-16 00:00:00,股息,2.18,191.71,Apple Inc.,AAPL,13,0.24,,0.94,,
2023-11-09 00:00:00,股息,4.90,189.53,Synchrony Financial,SYF,28,0.25,,2.10,,
2023-11-02 00:00:00,股息,2.03,184.63,Delta Air Lines Inc,DAL,29,0.10,,0.87,,
2023-11-01 00:00:00,股息,8.35,182.60,AT&T Inc.,T,43,0.28,,3.58,,
2023-11-01 00:00:00,股息,5.04,174.25,Lincoln National Co,LNC,16,0.45,,2.16,,
2023-10-31 00:00:00,股息,6.02,169.21,TC Energy Corporation,TRP,12,0.67,,2.01,,
2023-10-30 00:00:00,利息,0.05,163.19,,,,,,0.02,,
2023-10-25 00:00:00,股息,7.45,163.14,"American Financial Group, Inc.",AFG,15,0.71,,3.20,,
2023-10-16 00:00:00,股息,4.91,155.69,"Cardinal Health, Inc.",CAH,14,0.50,,2.10,,
2023-10-13 00:00:00,股息,7.91,150.78,CI Financial Corp.,CIXXF,80,0.13,,2.64,,
2023-10-03 00:00:00,買入,-776.34,142.87,Itochu Corp,ITOCY,110,6.99,6.95,,Charles Schwab,
2023-10-02 00:00:00,買入,-215.45,919.21,Itochu Corp,ITOCY,30,6.95,6.95,,Charles Schwab,
2023-10-02 00:00:00,股息,0.70,"1,134.66",Paramount Global,PARA,20,0.05,,0.30,,
2023-09-29 00:00:00,股息,13.30,"1,133.96",Simon Property Group Inc,SPG,10,1.90,,5.70,,
2023-09-29 00:00:00,股息,8.40,"1,120.66",Kraft Heinz Co,KHC,30,0.40,,3.60,,
2023-09-29 00:00:00,股息,7.56,"1,112.26",Fidelity National Financial Inc.,FNF,24,0.45,,3.24,,
2023-09-29 00:00:00,股息,6.38,"1,104.70",Bank of America Corp,BAC,38,0.24,,2.74,,
2023-09-28 00:00:00,股息,5.77,"1,098.32",Goldman Sachs Group Inc,GS,3,2.75,,2.48,,
2023-09-28 00:00:00,利息,0.27,"1,092.55",,,,,,0.11,,
2023-09-25 00:00:00,股息,8.33,"1,092.28","Tapestry, Inc.",TPR,34,0.35,,3.57,,
2023-09-19 00:00:00,股息,11.39,"1,083.95",Manulife Financial Corp.,MFC,56,0.27,,3.80,,
2023-09-15 00:00:00,股息,9.74,"1,072.56",Tyson Foods Inc,TSN,29,0.48,,4.18,,
2023-09-15 00:00:00,股息,8.82,"1,062.82",Energizer Holdings Inc,ENR,42,0.30,,3.78,,
2023-09-15 00:00:00,股息,7.95,"1,054.00",RYDER SYSTEM INC,R,16,0.71,,3.41,,
2023-09-14 00:00:00,股息,7.87,"1,046.05","Prudential Financial, Inc",PRU,9,1.25,,3.38,,
2023-09-12 00:00:00,股息,14.70,"1,038.18",3M Co.,MMM,14,1.50,,6.30,,
